144 325.197 608.879 947.913 1425.33 1729.77 304.208 573.202 979.77 1432.35 1722.18
145 325.197 608.879 947.913 1421.87 1726.31 303.936 572.679 978.852 1430.97 1720.48
146 325.197 608.879 944.454 1421.87 1722.85 303.663 572.157 977.934 1429.58 1718.78
147 325.197 605.419 944.454 1414.95 1722.85 303.392 571.636 977.018 1428.2 1717.08
148 325.197 605.419 944.454 1414.95 1722.85 303.12 571.114 976.102 1426.82 1715.39
149 325.197 605.419 944.454 1414.95 1722.85 302.848 570.594 975.187 1425.44 1713.69
150 325.197 605.419 944.454 1414.95 1722.85 302.577 570.074 974.273 1424.06 1712
151 325.197 605.419 944.454 1411.49 1722.85 302.306 569.554 973.36 1422.68 1710.31
152 325.197 605.419 940.994 1411.49 1719.39 302.036 569.035 972.448 1421.3 1708.62
153 325.197 605.419 940.994 1411.49 1719.39 301.765 568.516 971.537 1419.93 1706.93
154 325.197 605.419 940.994 1411.49 1719.39 301.495 567.998 970.627 1418.56 1705.25
155 325.197 605.419 940.994 1411.49 1719.39 301.225 567.48 969.718 1417.19 1703.57
156 325.197 601.959 940.994 1411.49 1719.39 300.955 566.963 968.809 1415.82 1701.88
157 325.197 601.959 937.535 1411.49 1719.39 300.686 566.447 967.902 1414.45 1700.21
158 325.197 595.04 937.535 1411.49 1719.39 300.417 565.93 966.995 1413.08 1698.53
159 325.197 595.04 937.535 1411.49 1715.93 300.148 565.415 966.09 1411.71 1696.85
160 325.197 595.04 937.535 1411.49 1715.93 299.879 564.899 965.185 1410.35 1695.18
161 325.197 595.04 927.156 1411.49 1715.93 299.611 564.385 964.281 1408.99 1693.51
162 325.197 595.04 927.156 1408.03 1712.47 299.343 563.87 963.378 1407.63 1691.84
163 325.197 595.04 927.156 1408.03 1712.47 299.075 563.357 962.476 1406.27 1690.17
164 325.197 595.04 927.156 1408.03 1712.47 298.807 562.843 961.575 1404.91 1688.5
165 325.197 595.04 927.156 1408.03 1705.55 298.539 562.331 960.675 1403.55 1686.84
166 325.197 595.04 927.156 1408.03 1705.55 298.272 561.818 959.775 1402.2 1685.17
167 325.197 595.04 927.156 1404.57 1705.55 298.005 561.306 958.877 1400.84 1683.51
168 325.197 595.04 927.156 1404.57 1702.09 297.738 560.795 957.979 1399.49 1681.85
